Date,Close Price
2015-08-20,3350.0
2015-08-23,3300.0
2015-08-24,3290.0
2015-08-25,3280.0
2015-08-26,3252.0
2015-08-27,3349.0
2015-08-31,3360.0
2015-09-01,3299.0
2015-09-02,3228.0
2015-09-03,3185.0
2015-09-06,3142.0
2015-09-07,3184.0
2015-09-08,3191.0
2015-09-09,3204.0
2015-09-10,3185.0
2015-09-13,3205.0
2015-09-14,3265.0
2015-09-15,3290.0
2015-09-16,3280.0
2015-09-17,3230.0
2015-09-22,3080.0
2015-09-23,3160.0
2015-09-24,3163.0
2015-09-28,3055.0
2015-09-29,3080.0
2015-09-30,3290.0
2015-10-01,3300.0
2015-10-04,3430.0
2015-10-05,3345.0
2015-10-06,3236.0
2015-10-07,3220.0
2015-10-08,3230.0
2015-10-11,3192.0
2015-10-14,3140.0
2015-10-15,3079.0
2015-10-18,2772.0
2015-10-19,2819.0
2015-10-25,2801.0
2015-10-27,2702.0
2015-10-28,2652.0
2015-10-29,2695.0
2015-11-01,2722.0
2015-11-02,2730.0
2015-11-03,2715.0
2015-11-04,2715.0
2015-11-05,2701.0
2015-11-08,2675.0
2015-11-09,2750.0
2015-11-10,2770.0
2015-11-15,2705.0
2015-11-16,2700.0
2015-11-18,2713.0
2015-11-19,2681.0
2015-11-22,2620.0
2015-11-23,2584.0
2015-11-24,2572.0
2015-11-25,2536.0
2015-11-26,2500.0
2015-11-29,2437.0
2015-11-30,2501.0
2015-12-01,1990.0
2015-12-02,1945.0
2015-12-03,1960.0
2015-12-06,2074.0
2015-12-07,2130.0
2015-12-08,2115.0
2015-12-09,2130.0
2015-12-10,2110.0
2015-12-13,2075.0
2015-12-14,2058.0
2015-12-15,2049.0
2015-12-16,2033.0
2015-12-17,2000.0
2015-12-20,2020.0
2015-12-21,2035.0
2015-12-22,2070.0
2015-12-23,2060.0
2015-12-24,2060.0
2015-12-27,2055.0
2015-12-28,2036.0
2015-12-29,2055.0
2015-12-31,2051.0
2016-01-03,2041.0
2016-01-04,2050.0
2016-01-05,2035.0
2016-01-06,2035.0
2016-01-07,2055.0
2016-01-10,2061.0
2016-01-11,2129.0
2016-01-12,2162.0
2016-01-13,2199.0
2016-01-14,2291.0
2016-01-17,2390.0
2016-01-18,2403.0
2016-01-19,2354.0
2016-01-20,2340.0
2016-01-21,2313.0
2016-01-24,2350.0
2016-01-25,2355.0
2016-01-26,2334.0
2016-01-27,2327.0
2016-01-28,2315.0
2016-01-31,2325.0
2016-02-01,2382.0
2016-02-02,2357.0
2016-02-03,2344.0
2016-02-04,2340.0
2016-02-07,2380.0
2016-02-08,2390.0
2016-02-11,2400.0
2016-02-14,2375.0
2016-02-15,2370.0
2016-02-16,2365.0
2016-02-17,2372.0
2016-02-18,2375.0
2016-02-21,2380.0
2016-02-22,2500.0
2016-02-23,2450.0
2016-02-24,2415.0
2016-02-25,2450.0
2016-02-28,2425.0
2016-02-29,2423.0
2016-03-01,2451.0
2016-03-02,2450.0
2016-03-03,2441.0
2016-03-06,2440.0
2016-03-10,2460.0
2016-03-13,2435.0
2016-03-14,2425.0
2016-03-15,2420.0
2016-03-16,2440.0
2016-03-17,2475.0
2016-03-20,2495.0
2016-03-21,2485.0
2016-03-23,2575.0
2016-03-24,2670.0
2016-03-27,2800.0
2016-03-28,2785.0
2016-03-29,2770.0
2016-03-30,2706.0
2016-03-31,2705.0
2016-04-03,2690.0
2016-04-04,2738.0
2016-04-05,2795.0
2016-04-06,2785.0
2016-04-10,2786.0
2016-04-11,2799.0
2016-04-12,2802.0
2016-04-14,2815.0
2016-04-17,2851.0
2016-04-18,2885.0
2016-04-19,2905.0
2016-04-20,2920.0
2016-04-21,2925.0
2016-04-24,2925.0
2016-04-25,2915.0
2016-04-26,2891.0
2016-04-27,2900.0
2016-04-28,2900.0
2016-05-02,2975.0
2016-05-03,2991.0
2016-05-04,2979.0
2016-05-05,2915.0
2016-05-08,2918.0
2016-05-09,2928.0
2016-05-10,2925.0
2016-05-11,2925.0
2016-05-12,2901.0
2016-05-15,2885.0
2016-05-16,2860.0
2016-05-17,2870.0
2016-05-18,2910.0
2016-05-19,2892.0
2016-05-22,2906.0
2016-05-23,2911.0
2016-05-24,2995.0
2016-05-25,2930.0
2016-05-26,2940.0
2016-05-29,2891.0
2016-05-30,2885.0
2016-05-31,2878.0
2016-06-01,2885.0
2016-06-02,2879.0
2016-06-05,2784.0
2016-06-06,2805.0
2016-06-07,2845.0
2016-06-08,2860.0
2016-06-09,2895.0
2016-06-12,3060.0
2016-06-13,3157.0
2016-06-14,3120.0
2016-06-15,3090.0
2016-06-16,3125.0
2016-06-19,3100.0
2016-06-20,3075.0
2016-06-21,3100.0
2016-06-22,3144.0
2016-06-23,3260.0
2016-06-26,3410.0
2016-06-27,3497.0
2016-06-28,3432.0
2016-06-29,3410.0
2016-06-30,3300.0
2016-07-03,3320.0
2016-07-04,3379.0
2016-07-05,3355.0
2016-07-06,3400.0
2016-07-10,3480.0
2016-07-11,3410.0
2016-07-12,3395.0
2016-07-13,3349.0
2016-07-14,3385.0
2016-07-17,3400.0
2016-07-18,3406.0
2016-07-19,3465.0
2016-07-20,3405.0
2016-07-21,3410.0
2016-07-25,3450.0
2016-07-26,3450.0
2016-07-27,3490.0
2016-07-28,3482.0
2016-07-31,3450.0
2016-08-01,3410.0
2016-08-02,3383.0
2016-08-03,3370.0
2016-08-04,3300.0
2016-08-07,3251.0
2016-08-08,3125.0
2016-08-09,3250.0
2016-08-10,3225.0
2016-08-11,3248.0
2016-08-14,3190.0
2016-08-15,3098.0
2016-08-16,3115.0
2016-08-17,3215.0
2016-08-21,3200.0
2016-08-22,3135.0
2016-08-23,3110.0
2016-08-24,3240.0
2016-08-28,3298.0
2016-08-29,3290.0
2016-08-30,3319.0
2016-08-31,3380.0
2016-09-01,3406.0
2016-09-04,3500.0
2016-09-05,3587.0
2016-09-06,3562.0
2016-09-07,3500.0
2016-09-08,3529.0
2016-09-11,3542.0
2016-09-12,3531.0
2016-09-14,3516.0
2016-09-18,3480.0
2016-09-20,3400.0
2016-09-21,3380.0
2016-09-22,3360.0
2016-09-25,3450.0
2016-09-26,3599.0
2016-09-27,3595.0
2016-09-28,3551.0
2016-09-29,3540.0
2016-10-02,3535.0
2016-10-03,3585.0
2016-10-04,3640.0
2016-10-05,3750.0
2016-10-06,3721.0
2016-10-16,3666.0
2016-10-17,3649.0
2016-10-18,3640.0
2016-10-19,3629.0
2016-10-20,3689.0
2016-10-23,3679.0
2016-10-24,3601.0
2016-10-25,3550.0
2016-10-26,3556.0
2016-10-27,3573.0
2016-11-03,3665.0
2016-11-07,3650.0
2016-11-08,3565.0
2016-11-09,3550.0
2016-11-10,3544.0
2016-11-13,3650.0
2016-11-14,3690.0
2016-11-15,3706.0
2016-11-16,3795.0
2016-11-17,3629.0
2016-11-20,3510.0
2016-11-21,3523.0
2016-11-22,3460.0
2016-11-23,3340.0
2016-11-24,3285.0
2016-11-27,3155.0
2016-11-28,3215.0
2016-11-29,3230.0
2016-11-30,3299.0
2016-12-01,3270.0
2016-12-04,3275.0
2016-12-05,3235.0
2016-12-06,3249.0
2016-12-07,3248.0
2016-12-08,3249.0
2016-12-11,3212.0
2016-12-12,3160.0
2016-12-14,3230.0
2016-12-15,3283.0
2016-12-18,3299.0
2016-12-19,3271.0
2016-12-20,3190.0
2016-12-21,1800.0
2016-12-22,1810.0
2016-12-26,1700.0
2016-12-27,1655.0
2016-12-28,1672.0
2016-12-29,1710.0
2017-01-01,1805.0
2017-01-02,1849.0
2017-01-03,1825.0
2017-01-04,1800.0
2017-01-05,1825.0
2017-01-08,1835.0
2017-01-09,1850.0
2017-01-10,1919.0
2017-01-11,1925.0
2017-01-12,1925.0
2017-01-15,1939.0
2017-01-16,1915.0
2017-01-17,1900.0
2017-01-18,1896.0
2017-01-19,1894.0
2017-01-22,1900.0
2017-01-23,1885.0
2017-01-24,1840.0
2017-01-25,1780.0
2017-01-26,1740.0
2017-01-30,1685.0
2017-01-31,1715.0
2017-02-01,1770.0
2017-02-02,1763.0
2017-02-05,1750.0
2017-02-06,1745.0
2017-02-07,1725.0
2017-02-08,1698.0
2017-02-09,1665.0
2017-02-12,1615.0
2017-02-13,1641.0
2017-02-14,1655.0
2017-02-15,1707.0
2017-02-16,1726.0
2017-02-19,1745.0
2017-02-20,1763.0
2017-02-21,1740.0
2017-02-22,1719.0
2017-02-23,1710.0
2017-02-26,1710.0
2017-02-28,1681.0
2017-03-01,1700.0
2017-03-02,1714.0
2017-03-05,1740.0
2017-03-06,1742.0
2017-03-07,1727.0
2017-03-09,1730.0
2017-03-13,1740.0
2017-03-14,1716.0
2017-03-15,1723.0
2017-03-16,1715.0
2017-03-19,1723.0
2017-03-20,1758.0
2017-03-21,1800.0
2017-03-22,1835.0
2017-03-23,1850.0
2017-03-26,1876.0
2017-03-28,1989.0
2017-03-29,1960.0
2017-03-30,1945.0
2017-04-02,2014.0
2017-04-03,2000.0
2017-04-04,1994.0
2017-04-06,2000.0
2017-04-09,2045.0
2017-04-10,2075.0
2017-04-11,2100.0
2017-04-12,2082.0
2017-04-13,2080.0
2017-04-16,2049.0
2017-04-18,1845.0
2017-04-19,1925.0
2017-04-20,1871.0
2017-04-23,1910.0
2017-04-24,1890.0
2017-04-25,1880.0
2017-04-26,1869.0
2017-04-27,1885.0
2017-04-30,1851.0
2017-05-02,1860.0
2017-05-03,1801.0
2017-05-04,1843.0
2017-05-07,1820.0
2017-05-08,1812.0
2017-05-09,1820.0
2017-05-11,1803.0
2017-05-15,1790.0
2017-05-16,1770.0
2017-05-17,1760.0
2017-05-18,1750.0
2017-05-21,1715.0
2017-05-22,1677.0
2017-05-23,1690.0
2017-05-24,1698.0
2017-05-28,1679.0
2017-05-30,1665.0
2017-05-31,1690.0
2017-06-01,1681.0
2017-06-04,1682.0
2017-06-05,1689.0
2017-06-06,1760.0
2017-06-07,1740.0
2017-06-08,1739.0
2017-06-11,1690.0
2017-06-12,1684.0
2017-06-13,1720.0
2017-06-14,1740.0
2017-06-15,1724.0
2017-06-18,1695.0
2017-06-19,1665.0
2017-06-20,1665.0
2017-06-21,1318.0
2017-06-22,1380.0
2017-06-25,1415.0
2017-06-27,1400.0
2017-06-28,1365.0
2017-07-02,1323.0
2017-07-03,1348.0
2017-07-04,1355.0
2017-07-05,1350.0
2017-07-06,1355.0
2017-07-09,1362.0
2017-07-10,1355.0
2017-07-11,1356.0
2017-07-12,1358.0
2017-07-13,1353.0
2017-07-16,1368.0
2017-07-17,1363.0
2017-07-18,1375.0
2017-07-19,1393.0
2017-07-20,1395.0
2017-07-23,1386.0
2017-07-24,1380.0
2017-07-25,1377.0
2017-07-26,1365.0
2017-07-27,1371.0
2017-07-30,1375.0
2017-07-31,1385.0
2017-08-01,1396.0
2017-08-02,1401.0
2017-08-03,1405.0
2017-08-06,1420.0
2017-08-07,1415.0
2017-08-09,1405.0
2017-08-10,1401.0
2017-08-13,1398.0
2017-08-15,1376.0
2017-08-16,1367.0
2017-08-17,1374.0
2017-08-20,1340.0
2017-08-21,1339.0
2017-08-22,1315.0
2017-08-23,1315.0
2017-08-24,1325.0
2017-08-27,1318.0
2017-08-28,1307.0
2017-08-30,1304.0
2017-08-31,1299.0
2017-09-04,1266.0
2017-09-06,1270.0
2017-09-07,1272.0
2017-09-10,1225.0
2017-09-11,1225.0
2017-09-12,1210.0
2017-09-13,1190.0
2017-09-14,1240.0
2017-09-17,1272.0
2017-09-18,1232.0
2017-09-20,1207.0
2017-09-24,1205.0
2017-09-25,1220.0
2017-09-26,1225.0
2017-10-03,1240.0
2017-10-04,1228.0
2017-10-08,1204.0
2017-10-09,1196.0
2017-10-10,1199.0
2017-10-11,1198.0
2017-10-12,1210.0
2017-10-15,1210.0
2017-10-16,1240.0
2017-10-17,1243.0
2017-10-18,1241.0
2017-10-22,1245.0
2017-10-23,1241.0
2017-10-24,1238.0
2017-10-25,1221.0
2017-10-29,1206.0
2017-10-30,1208.0
2017-10-31,1200.0
2017-11-01,1195.0
2017-11-02,1190.0
2017-11-05,1157.0
2017-11-06,1165.0
2017-11-07,1151.0
2017-11-08,1135.0
2017-11-09,1105.0
2017-11-12,1118.0
2017-11-13,1123.0
2017-11-14,1140.0
2017-11-15,1128.0
2017-11-16,1116.0
2017-11-19,1148.0
2017-11-20,1145.0
2017-11-21,1155.0
2017-11-22,1165.0
2017-11-23,1179.0
2017-11-26,1195.0
2017-11-27,1195.0
2017-11-28,1200.0
2017-11-29,1210.0
2017-11-30,1207.0
2017-12-04,1200.0
2017-12-05,1190.0
2017-12-06,1195.0
2017-12-10,1187.0
2017-12-11,1186.0
2017-12-12,1175.0
2017-12-13,1188.0
2017-12-14,1184.0
2017-12-17,1166.0
2017-12-18,1155.0
2017-12-19,1140.0
2017-12-20,1135.0
2017-12-21,1128.0
2017-12-24,1129.0
2017-12-26,1107.0
2017-12-27,1085.0
2017-12-28,798.0
2017-12-31,798.0
2018-01-01,835.0
2018-01-02,861.0
2018-01-03,856.0
2018-01-04,872.0
2018-01-07,875.0
2018-01-08,892.0
2018-01-09,934.0
2018-01-10,922.0
2018-01-14,907.0
2018-01-16,893.0
2018-01-17,883.0
2018-01-21,883.0
2018-01-22,876.0
2018-01-23,872.0
2018-01-24,867.0
2018-01-25,867.0
2018-01-28,873.0
2018-01-29,865.0
2018-01-31,862.0
2018-02-01,863.0
2018-02-04,861.0
2018-02-05,854.0
2018-02-06,845.0
2018-02-07,840.0
2018-02-08,840.0
2018-02-11,842.0
2018-02-12,840.0
2018-02-14,841.0
2018-02-15,860.0
2018-02-18,860.0
2018-02-20,851.0
2018-02-21,841.0
2018-02-22,835.0
2018-02-25,825.0
2018-02-26,817.0
2018-02-27,820.0
2018-02-28,803.0
2018-03-04,770.0
2018-03-05,770.0
2018-03-06,765.0
2018-03-07,780.0
2018-03-11,760.0
2018-03-12,741.0
2018-03-13,735.0
2018-03-14,745.0
2018-03-15,731.0
2018-03-18,737.0
2018-03-19,726.0
2018-03-20,710.0
2018-03-21,693.0
2018-03-22,685.0
2018-03-26,665.0
2018-03-27,715.0
2018-03-28,727.0
2018-03-29,740.0
2018-04-01,727.0
2018-04-02,725.0
2018-04-03,725.0
2018-04-04,740.0
2018-04-05,763.0
2018-04-08,807.0
2018-04-09,814.0
2018-04-10,800.0
2018-04-11,800.0
2018-04-12,797.0
2018-04-15,798.0
2018-04-16,800.0
2018-04-17,804.0
2018-04-18,819.0
2018-04-19,832.0
2018-04-22,857.0
2018-04-23,860.0
2018-04-24,840.0
2018-04-25,825.0
2018-04-26,798.0
2018-04-29,795.0
2018-05-02,789.0
2018-05-03,794.0
2018-05-06,785.0
2018-05-07,776.0
2018-05-08,789.0
2018-05-09,782.0
2018-05-10,773.0
2018-05-14,764.0
2018-05-15,756.0
2018-05-16,750.0
2018-05-17,746.0
2018-05-20,742.0
2018-05-21,733.0
2018-05-22,728.0
2018-05-23,728.0
2018-05-24,725.0
2018-05-27,708.0
2018-05-28,731.0
2018-05-29,736.0
2018-05-30,732.0
2018-05-31,726.0
2018-06-03,708.0
2018-06-04,701.0
2018-06-06,710.0
2018-06-07,697.0
2018-06-10,685.0
2018-06-11,686.0
2018-06-12,682.0
2018-06-13,687.0
2018-06-14,686.0
2018-06-17,679.0
2018-06-18,676.0
2018-06-19,672.0
2018-06-20,670.0
2018-06-21,675.0
2018-06-24,675.0
2018-06-25,670.0
2018-06-26,660.0
2018-06-27,669.0
2018-06-28,665.0
2018-07-01,656.0
2018-07-02,655.0
2018-07-03,650.0
2018-07-04,649.0
2018-07-05,672.0
2018-07-08,678.0
2018-07-09,668.0
2018-07-10,665.0
2018-07-11,667.0
2018-07-12,660.0
2018-07-15,661.0
2018-07-16,663.0
2018-07-17,667.0
2018-07-18,665.0
2018-07-19,672.0
2018-07-22,667.0
2018-07-23,666.0
2018-07-24,670.0
2018-07-25,670.0
2018-07-26,662.0
2018-07-29,672.0
2018-07-30,665.0
2018-07-31,667.0
2018-08-01,669.0
2018-08-02,665.0
2018-08-05,663.0
2018-08-06,665.0
2018-08-07,666.0
2018-08-08,664.0
2018-08-09,662.0
2018-08-12,650.0
2018-08-13,650.0
2018-08-14,650.0
2018-08-15,662.0
2018-08-16,663.0
2018-08-19,667.0
2018-08-20,665.0
2018-08-21,654.0
2018-08-22,658.0
2018-08-23,658.0
2018-08-26,655.0
2018-08-28,660.0
2018-08-29,654.0
2018-08-30,658.0
2018-09-02,658.0
2018-09-03,663.0
2018-09-04,657.0
2018-09-05,665.0
2018-09-06,660.0
2018-09-09,673.0
2018-09-10,660.0
2018-09-11,662.0
2018-09-12,660.0
2018-09-13,653.0
2018-09-16,660.0
2018-09-17,660.0
2018-09-18,660.0
2018-09-20,651.0
2018-09-23,651.0
2018-09-25,654.0
2018-09-26,650.0
2018-09-27,644.0
2018-09-30,640.0
2018-10-01,635.0
2018-10-02,638.0
2018-10-03,635.0
2018-10-04,631.0
2018-10-07,623.0
2018-10-08,625.0
2018-10-09,621.0
2018-10-10,624.0
2018-10-11,631.0
2018-10-14,634.0
2018-10-15,639.0
2018-10-21,641.0
2018-10-22,637.0
2018-10-23,636.0
2018-10-24,637.0
2018-10-25,637.0
2018-10-28,633.0
2018-10-29,625.0
2018-10-30,627.0
2018-10-31,620.0
2018-11-01,625.0
2018-11-04,591.0
2018-11-05,595.0
2018-11-06,597.0
2018-11-11,585.0
2018-11-12,585.0
2018-11-13,593.0
2018-11-14,593.0
2018-11-15,580.0
2018-11-18,575.0
2018-11-19,571.0
2018-11-20,556.0
2018-11-21,551.0
2018-11-22,545.0
2018-11-25,533.79
2018-11-26,538.0
2018-11-27,538.37
2018-11-28,534.0
2018-11-29,529.49
2018-12-02,526.0
2018-12-03,520.0
2018-12-04,530.0
2018-12-05,523.0
2018-12-06,524.0
2018-12-09,534.0
2018-12-10,533.0
2018-12-11,541.0
2018-12-12,528.0
2018-12-13,526.0
2018-12-16,536.0
2018-12-17,540.0
2018-12-18,536.0
2018-12-19,536.0
2018-12-20,531.0
2018-12-23,544.0
2018-12-24,540.0
2018-12-25,540.0
2018-12-26,548.0
2018-12-27,550.0
2018-12-30,548.0
2018-12-31,539.0
2019-01-01,538.0
2019-01-02,542.0
2019-01-03,535.0
2019-01-06,532.0
2019-01-07,532.0
2019-01-08,531.0
2019-01-09,532.0
2019-01-10,536.0
2019-01-13,531.0
2019-01-14,534.0
2019-01-15,534.0
2019-01-16,533.0
2019-01-17,530.0
2019-01-20,530.0
2019-01-21,530.0
2019-01-22,530.0
2019-01-23,528.0
2019-01-24,527.0
2019-01-27,522.0
2019-01-28,527.0
2019-01-29,522.0
2019-01-30,525.0
2019-01-31,524.0
2019-02-03,523.0
2019-02-04,517.0
2019-02-05,518.0
2019-02-06,517.0
2019-02-07,518.0
2019-02-10,516.0
2019-02-11,516.0
2019-02-12,513.0
2019-02-13,510.0
2019-02-14,505.0
2019-02-17,504.0
2019-02-18,504.0
2019-02-19,515.0
2019-02-20,508.0
2019-02-21,508.0
2019-02-24,506.0
2019-02-25,510.0
2019-02-26,507.0
2019-02-27,507.0
2019-03-03,510.0
2019-03-05,509.0
2019-03-06,514.0
2019-03-07,518.0
2019-03-10,520.0
2019-03-11,525.0
2019-03-12,543.0
2019-03-13,536.0
2019-03-14,540.0
2019-03-17,554.0
2019-03-18,556.0
2019-03-19,548.0
2019-03-21,552.0
2019-03-24,555.0
2019-03-25,553.0
2019-03-26,555.0
2019-03-27,556.0
2019-03-28,558.0
2019-03-31,561.0
2019-04-01,573.0
2019-04-02,592.0
2019-04-03,592.0
2019-04-04,596.0
2019-04-07,614.0
2019-04-08,608.0
2019-04-09,607.0
2019-04-10,603.0
2019-04-11,600.0
2019-04-15,603.0
2019-04-16,614.0
2019-04-17,620.0
2019-04-18,631.0
2019-04-21,680.0
2019-04-22,670.0
2019-04-23,671.0
2019-04-24,679.0
2019-04-25,671.0
2019-04-28,670.0
2019-04-29,666.0
2019-04-30,665.0
2019-05-02,656.0
2019-05-05,647.0
2019-05-06,675.0
2019-05-07,675.0
2019-05-08,666.0
2019-05-09,665.0
2019-05-12,667.0
2019-05-13,668.0
2019-05-14,674.0
2019-05-15,680.0
2019-05-16,677.0
2019-05-19,673.0
2019-05-20,662.0
2019-05-21,671.0
2019-05-22,671.0
2019-05-23,665.0
2019-05-26,659.0
2019-05-27,659.0
2019-05-28,666.0
2019-05-29,674.0
2019-05-30,677.0
2019-06-02,671.0
2019-06-03,671.0
2019-06-04,666.0
2019-06-06,667.0
2019-06-10,661.0
2019-06-11,665.0
2019-06-12,664.0
2019-06-13,663.0
2019-06-16,660.0
2019-06-17,657.0
2019-06-18,660.0
2019-06-19,661.0
2019-06-20,666.0
2019-06-23,662.0
2019-06-24,665.0
2019-06-25,665.0
2019-06-26,667.0
2019-06-27,663.0
2019-06-30,653.0
2019-07-01,655.0
2019-07-02,656.0
2019-07-03,665.0
2019-07-04,660.0
2019-07-07,650.0
2019-07-08,645.0
2019-07-09,654.0
2019-07-10,659.0
2019-07-11,666.0
2019-07-14,662.0
2019-07-15,663.0
2019-07-16,666.0
2019-07-17,677.0
2019-07-18,675.0
2019-07-21,666.0
2019-07-22,669.0
2019-07-23,678.0
2019-07-24,681.0
2019-07-25,673.0
2019-07-28,660.0
2019-07-29,661.0
2019-07-30,662.0
2019-07-31,666.0
2019-08-01,664.0
2019-08-04,660.0
2019-08-05,658.0
2019-08-06,652.0
2019-08-07,652.0
2019-08-08,653.0
2019-08-11,667.0
2019-08-12,657.0
2019-08-13,655.0
2019-08-14,647.0
2019-08-15,641.0
2019-08-18,642.0
2019-08-19,651.0
2019-08-20,650.0
2019-08-21,651.0
2019-08-22,649.0
2019-08-25,655.0
2019-08-26,648.0
2019-08-27,650.0
2019-08-28,644.0
2019-08-29,644.0
2019-09-01,630.0
2019-09-02,613.0
2019-09-03,626.0
2019-09-04,626.0
2019-09-05,622.0
2019-09-08,610.0
2019-09-09,602.0
2019-09-10,598.0
2019-09-10,598.0
2019-09-11,590.0
2019-09-12,580.0
2019-09-15,560.0
2019-09-16,550.0
2019-09-17,570.0
2019-09-18,587.0
2019-09-19,575.0
2019-09-22,568.0
2019-09-23,569.0
2019-09-24,565.0
2019-09-25,558.0
2019-09-26,557.0
2019-09-29,554.0
2019-09-30,565.0
2019-10-01,577.0
2019-10-02,572.0
2019-10-03,575.0
2019-10-10,574.0
2019-10-14,560.0
2019-10-15,554.0
2019-10-16,546.0
2019-10-17,547.0
2019-10-20,549.0
2019-10-21,545.0
2019-10-22,546.0
2019-10-23,550.0
2019-10-24,557.0
2019-10-31,558.0
2019-11-03,559.0
2019-11-04,557.0
2019-11-05,557.0
2019-11-06,561.0
2019-11-07,557.0
2019-11-10,557.0
2019-11-11,555.0
2019-11-12,552.0
2019-11-13,551.0
2019-11-14,555.0
2019-11-17,555.0
2019-11-18,553.0
2019-11-19,551.0
2019-11-20,555.0
2019-11-21,548.0
2019-11-24,539.0
2019-11-25,538.0
2019-11-26,540.0
2019-11-27,545.0
2019-11-28,545.0
2019-12-01,537.0
2019-12-02,539.0
2019-12-03,541.0
2019-12-04,546.0
2019-12-05,546.0
2019-12-08,546.0
2019-12-09,551.0
2019-12-10,556.0
2019-12-11,563.0
2019-12-12,563.0
2019-12-15,576.0
2019-12-16,575.0
2019-12-17,573.0
2019-12-18,570.0
2019-12-19,569.0
2019-12-22,526.0
2019-12-23,529.0
2019-12-24,526.0
2019-12-25,526.0
2019-12-26,527.0
2019-12-29,525.0
2019-12-30,522.0
2019-12-31,525.0
2020-01-01,525.0
2020-01-02,527.0
2020-01-05,542.0
2020-01-06,558.0
2020-01-07,585.0
2020-01-08,585.0
2020-01-09,586.0
2020-01-12,596.0
2020-01-13,604.0
2020-01-14,596.0
2020-01-15,614.0
2020-01-16,629.0
2020-01-19,642.0
2020-01-20,633.0
2020-01-21,628.0
2020-01-22,617.0
2020-01-23,612.0
2020-01-26,598.0
2020-01-27,610.0
2020-01-28,616.0
2020-01-29,616.0
2020-01-30,630.0
2020-02-02,657.0
2020-02-03,654.0
2020-02-04,641.0
2020-02-05,646.0
2020-02-06,641.0
2020-02-09,630.0
2020-02-10,627.0
2020-02-11,643.0
2020-02-12,641.0
2020-02-13,639.0
2020-02-16,637.0
2020-02-17,670.0
2020-02-18,670.0
2020-02-19,665.0
2020-02-20,680.0
2020-02-23,730.0
2020-02-24,724.0
2020-02-25,740.0
2020-02-26,800.0
2020-02-27,880.0
2020-03-01,864.0
2020-03-02,786.0
2020-03-03,813.0
2020-03-04,764.0
2020-03-05,751.0
2020-03-10,695.0
2020-03-11,738.0
2020-03-12,706.0
2020-03-15,652.0
2020-03-16,656.0
2020-03-17,640.0
2020-03-18,620.0
2020-03-19,630.0
2020-03-22,612.0
2020-05-12,594.0
2020-05-13,577.0
2020-06-29,561.0
2020-06-30,609.0
2020-07-01,668.0
2020-07-02,623.0
2020-07-05,630.0
2020-07-06,640.0
2020-07-07,661.0
2020-07-08,660.0
2020-07-09,654.0
2020-07-12,654.0
2020-07-13,663.0
2020-07-14,663.0
2020-07-15,675.0
2020-07-16,693.0
2020-07-19,762.0
2020-07-20,771.0
2020-07-21,767.0
2020-07-22,755.0
2020-07-23,759.0
2020-07-26,769.0
2020-07-27,770.0
2020-07-28,765.0
2020-07-29,748.0
2020-07-30,754.0
2020-08-02,730.0
2020-08-03,734.0
2020-08-05,721.0
2020-08-06,717.0
2020-08-09,718.0
2020-08-10,735.0
2020-08-11,725.0
2020-08-12,730.0
2020-08-13,725.0
2020-08-16,712.0
2020-08-17,713.0
2020-08-18,717.0
2020-08-19,709.0
2020-08-20,710.0
2020-08-23,713.0
2020-08-24,720.0
2020-08-25,720.0
2020-08-26,731.0
2020-08-27,730.0
2020-08-30,726.0
2020-08-31,729.0
2020-09-02,744.0
2020-09-03,748.0
2020-09-06,736.0
2020-09-07,724.0
2020-09-08,725.0
2020-09-09,723.0
2020-09-10,722.0
2020-09-13,735.0
2020-09-14,736.0
2020-09-15,731.0
2020-09-16,732.0
2020-09-17,741.0
2020-09-20,750.0
2020-09-21,741.0
2020-09-22,733.0
2020-09-23,730.0
2020-09-24,729.0
2020-09-27,732.0
2020-09-28,732.0
2020-09-29,724.0
2020-09-30,720.0
2020-10-01,728.0
2020-10-04,728.0
2020-10-05,728.0
2020-10-06,728.0
2020-10-07,722.0
2020-10-08,721.0
2020-10-11,715.0
2020-10-12,720.0
2020-10-13,717.0
2020-10-14,713.0
2020-10-15,711.0
2020-10-18,704.0
2020-10-19,705.0
2020-10-20,705.0
2020-10-21,712.0
2020-10-22,718.0
2020-10-28,739.0
2020-10-29,740.0
2020-11-01,722.0
2020-11-02,718.0
2020-11-03,718.0
2020-11-04,717.0
2020-11-05,675.0
2020-11-08,671.0
2020-11-09,647.0
2020-11-10,652.0
2020-11-11,653.0
2020-11-12,661.0
2020-11-18,658.0
2020-11-19,652.0
2020-11-22,665.0
2020-11-23,662.0
2020-11-24,666.0
2020-11-25,681.0
2020-11-26,699.0
2020-11-29,744.0
2020-11-30,726.0
2020-12-01,705.0
2020-12-02,706.0
2020-12-03,702.0
2020-12-06,684.0
2020-12-07,702.0
2020-12-08,691.0
2020-12-09,677.0
2020-12-10,686.0
2020-12-13,709.0
2020-12-14,714.0
2020-12-15,708.0
2020-12-16,704.0
2020-12-17,706.0
2020-12-20,686.0
2020-12-21,687.0
2020-12-22,714.0
2020-12-23,714.0
2020-12-24,715.0
2020-12-27,681.0
2020-12-28,680.0
2020-12-29,672.0
2020-12-30,720.0
2020-12-31,768.0
2021-01-03,822.0
2021-01-04,794.0
2021-01-05,780.0
2021-01-06,773.0
2021-01-07,783.0
2021-01-10,782.0
2021-01-11,794.0
2021-01-12,806.0
